,Unnamed: 0,username,text
8720,8720,jonathan landeros,"['a', 'few', 'more', 'pictur', 'of', 'the', 'woolseyfir', 'from', 'the', 'turnbul', 'canyon', 'water', 'tank', 'wildfir', 'brushfir', 'fire', 'water', 'tank']"
8721,8721,april,"['i', 've', 'alway', 'found', 'natur', 'disast', 'to', 'be', 'fascin', 'but', 'never', 'fire', 'fire', 'is', 'terrifi', 'it', 'feel', 'like', 'everyth', 'around', 'u', 'is', 'burn', 'the', 'glow', 'of', 'the', 'fire', 'and', 'the', 'dark', 'at', 'am']"
8722,8722,alex valles,"['thi', 'bring', 'back', 'memori', 'of', 'the', 'thoma', 'fire', 'we', 'are', 'ok', 'at', 'home', 'but', 'the', 'air', 'qualiti', 'will', 'affect', 'mani', 'peopl', 'around', 'our', 'area', 'for', 'week', 'pleas', 'pray', 'for', 'our']"
8723,8723,barbershop politics ,"['smoke', 'from', 'the', 'hillfir', 'and', 'the', 'woolseyfir', 'blow', 'into', 'ventura', 'ventura', 'california']"
8724,8724,michael todd wynn,"['prayer', 'fire', 'firefight', 'santaannawind', 'brushfir', 'save', 'life', 'emerg', 'malibu', 'griffithpark', 'water', 'bless', 'solideogloria', 'lo', 'angel', 'california']"
8725,8725,fred raimondi,"['paraclast', 'cloud', 'creat', 'by', 'the', 'woolsey', 'fire', 'woolseyfir', 'fire', 'wildfir', 'calfir', 'lo', 'angel', 'california']"
8726,8726,miguel vargas,"['guy', 'it', 's', 'bad', 'out', 'there', 'keep', 'the', 'activ', 'outdoor', 'to', 'a', 'minimum', 'drink', 'lot', 'of', 'water', 'and', 'keep', 'it', 'simpl', 'we', 'want', 'to', 'help', 'those', 'deal', 'with', 'the', 'fire', 'so', 'follow', 'trxtrainingcntr', 'to', 'see']"
8727,8727,jared,"['everyon', 'is', 'wear', 'mask', 'includ', 'homeless', 'outsid', 'mission', 'bart', 'station', 'take', 'care', 'doggi', 'butt', 'campfir', 'paradis', 'wildfir', 'smoke', 'dogsofinstagram', 'mission', 'district']"
8728,8728,rene mioch,"['wow', 'i', 'can', 'see', 'the', 'malibu', 'fire', 'from', 'the', 'hous', 'it', 's', 'massiv', 'malibu', 'beverli', 'hill', 'california']"
8729,8729,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'sw', 'harrison', 'st', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
8730,8730,kimberly watson,"['okay', 'the', 'smoke', 'is', 'get', 'way', 'too', 'bad', 'pleas', 'everyon', 'go', 'on', 'the', 'websit', 'and', 'read', 'what', 'is', 'suggest', 'for', 'certain', 'peopl', 'when', 'it', 'come', 'to', 'the', 'smoke']"
8731,8731,mult co fire ems log,"['ta', 'traffic', 'accid', 'roll', 'over', 'at', 'block', 'of', 'se', 'milwauki', 'ave', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
8732,8732,af,"['day', 'my', 'prayer', 'go', 'out', 'to', 'anyon', 'affect', 'by', 'the', 'recent', 'fire', 'in', 'thousand', 'oak', 'and', 'near', 'by', 'area', 'hike', 'neriumlif', 'dreambig', 'goal', 'gratitud', 'growth', 'mitochondrion', 'disciplin']"
8733,8733,jeroen is love,"['ventura', 'fire', 'help', 'need', 'pleas', 'if', 'you', 'know', 'of', 'anyon', 'in', 'the', 'area', 'that', 'ha', 'a', 'hors', 'trailer', 'to', 'use', 'to', 'get', 'a', 'hors', 'out', 'of', 'danger', 'pleas', 'have', 'them', 'call', 'woolseyfir']"
8734,8734,airikakaye   ,"['with', 'all', 'the', 'fire', 'and', 'evacu', 'it', 'is', 'take', 'your', 'dogtoworkday', 'bettersafethansorri', 'burbank', 'california']"
8735,8735,rob embrey          ,"['thi', 'is', 'today', 's', 'griffith', 'park', 'fire', 'last', 'few', 'shot', 'are', 'from', 'our', 'roof', 'look', 'like', 'thing', 'are', 'under', 'control', 'griffithpark', 'fire', 'cafir', 'griffith', 'park']"
8736,8736,cori,"['for', 'friend', 'and', 'famili', 'ask', 'about', 'our', 'proxim', 'to', 'the', 'fire', 'we', 'are', 'safe', 'but', 'thi', 'is', 'the', 'view', 'surround', 'where', 'i', 'am', 'in', 'the', 'valley', 'today', 'woolseyfir', 'top', 'pic', 'griffithpark', 'bottom']"
8737,8737,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'ne', 'couch', 'st', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
8738,8738,wade biery,"['welldamn', 'fire', 'woolseyfir', 'thousandoak', 'roughweek', 'here', 'in', 'socal', 'north', 'hill', 'lo', 'angel']"
8739,8739,meanuncledave,"['realjameswood', 'my', 'yr', 'old', 'mother', 'ask', 'me', 'if', 'they', 'got', 'gari', 'burgoff', 'out', 'of', 'the', 'camp', 'fire', 'area', 'she', 'rememb', 'run', 'into', 'him', 'in', 'paradis', 'ca', 'year', 'ago', 'she', 'doesn', 't', 'watch', 'a', 'lot', 'of', 'tv', 'except', 'for', 'stori', 'like', 'thi', 'she', 'worri', 'and', 'pray', 'for', 'everyon', 'affect', 'by', 'the', 'fire']"
8740,8740,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'n', 'lombard', 'st', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
8741,8741,jaygates,"['i', 'can', 'liter', 'see', 'the', 'fire', 'that', 'is', 'divert', 'thi', 'flight', 'from', 'burbank', 'to', 'lax', 'shortest', 'flight', 'sinc', 'kitti', 'hawk', 'in', 'californialov', 'hollywood', 'burbank', 'airport', 'bur']"
8742,8742,dj eclectic,"['woke', 'up', 'to', 'thi', 'nofilt', 'campfir', 'prayforparadis', 'chico', 'california']"
8743,8743,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'sw', 'bond', 'ave', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
8744,8744,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'w', 'burnsid', 'st', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
8745,8745,yaaas chef,"['hey', 'everyon', 'just', 'want', 'to', 'assur', 'you', 'that', 'we', 'are', 'far', 'from', 'the', 'fire', 'the', 'sesh', 'is', 'still', 'happen', 'safeti', 'first', 'we', 'will', 'definit', 'cancel', 'if', 'we', 'feel', 'that', 'we', 'need', 'to', 'take', 'that', 'precaut']"
8746,8746,holger l dorf,"['smoke', 'on', 'the', 'water', 'googl', 'market', 'street', 'in', 'san', 'francisco', 'calif', 'pic', 'twitter', 'com', 'cex', 'snddl']"
8747,8747,robinrungirl,"['california', 'is', 'liter', 'burn', 'the', 'candl', 'at', 'both', 'end', 'northern', 'southern', 'california', 'wildfir', 'blaze', 'yesterday', 'on', 'the', 'sfbay', 'you', 'can', 'see', 'the', 'smoke', 'start', 'to', 'come', 'in', 'from', 'the']"
8748,8748,chef nick liberato,"['wa', 'on', 'my', 'morn', 'run', 'thi', 'morn', 'and', 'woke', 'up', 'to', 'a', 'fire', 'on', 'the', 'mountain', 'my', 'prayer', 'go', 'out', 'to', 'all', 'my', 'friend', 'in', 'malibu', 'and', 'everywher', 'els', 'affect', 'over', 'the', 'hill', 'venic', 'california']"
8749,8749,infection prevention products,"['we', 'hope', 'you', 'are', 'all', 'safe', 'in', 'the', 'unfortun', 'awaken', 'of', 'yesterday', 's', 'campfir', 'make', 'sure', 'to', 'take', 'a', 'mani', 'precaut', 'a', 'need', 'chico', 'california']"
8750,8750,mult co fire ems log,"['elec', 'electr', 'problem', 'in', 'a', 'structur', 'at', 'block', 'of', 'ne', 'broadway', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
8751,8751,luke bearl,"['the', 'view', 'of', 'the', 'fire', 'from', 'santa', 'monica', 'are', 'rather', 'dramat', 'california', 'santamonica', 'wildfir', 'smoke', 'cloudporn', 'dramat', 'santa', 'monica', 'california']"
8752,8752,john sheckells,"['i', 'm', 'at', 'paradis', 'print', 'in', 'san', 'diego', 'calif']"
8753,8753,beno hwang,"['nc', 'bonu', 'metcon', 'sub', 'outdoor', 'run', 'for', 'indoor', 'assault', 'bike', 'co', 'f', 'wildfir', 'smoke', 'crossfit', 'nc', 'fit', 'crossfit', 'in', 'san', 'jose', 'ca', 'pic', 'twitter', 'com', 'ffu', 'cxbd']"
8754,8754,anne sauer,"['no', 'filter', 'support', 'if', 'you', 'can', 'campfir', 'seenonmyrid', 'golden', 'gate', 'bridg']"
8755,8755,ted soqui,"['a', 'pyrotast', 'cloud', 'of', 'smoke', 'and', 'ash', 'develop', 'over', 'the', 'citi', 'of', 'malibu', 'wild', 'fire', 'are', 'now', 'burn', 'near', 'the', 'coastal', 'commun', 'and', 'evacu', 'are', 'now', 'mandatori', 'malibu', 'wildfir']"
8756,8756,matt musty,"['the', 'world', 's', 'on', 'fire', 'but', 'we', 're', 'work', 'lo', 'angel', 'california']"
8757,8757,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'sw', 'th', 'ave', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
8758,8758,trevor ware,"['sever', 'photograph', 'here', 'to', 'get', 'pictur', 'of', 'the', 'loom', 'fire', 'i', 'just', 'came', 'to', 'get', 'in', 'my', 'morn', 'exercis', 'and', 'to', 'check', 'out', 'these', 'new', 'in', 'ear', 'monitor', 'and', 'tri', 'to', 'figur', 'out', 'whi', 'my', 'head', 'is']"
8759,8759,anne kallas,"['fire', 'season', 'rememb', 'to', 'wear', 'n', 'particul', 'mask', 'when', 'outsid', 'hillfir', 'woolseyfir', 'staysaf', 'followevacuationord', 'thousand', 'oak', 'california']"
8760,8760,thoth nowland,"['fire', 'lit', 'nasa', 'ame', 'research', 'center']"
8761,8761,deaton pigot,"['rearviewmirror', 'fire', 'lo', 'angel', 'california']"
8762,8762,ebony  ,"['the', 'pictur', 'doesn', 't', 'show', 'how', 'bad', 'the', 'smoke', 'is', 'but', 'if', 'you', 'live', 'in', 'the', 'bay', 'area', 'or', 'further', 'back', 'you', 'might', 'know', 'stay', 'hydrat', 'and', 'keep', 'indoor', 'let', 's', 'all', 'put', 'our', 'prayer', 'for', 'the', 'victim', 'of']"
8763,8763,lou carvalho,"['the', 'hill', 'fire', 'from', 'the', 'intersect', 'of', 'lo', 'angel', 'and', 'erring', 'simi', 'valley', 'california']"
8764,8764,chicospeechcoach,"['thi', 'is', 'our', 'sky', 'right', 'now', 'doesn', 't', 'realli', 'do', 'it', 'justic', 'it', 'is', 'liter', 'gray', 'orang', 'and', 'no', 'sign', 'of', 'the', 'sun', 'at', 'all', 'campfir', 'chico', 'california']"
8765,8765,timi travels,"['current', 'situat', 'smoke', 'come', 'our', 'way', 'strong', 'venturastrong', 'godspe', 'timi', 'travel']"
8766,8766,deacon,"['smokey', 'the', 'fire', 'stay', 'safe', 'put', 'there', 'peopl', 'griffith', 'observatori']"
8767,8767,darius holbert,"['the', 'malibu', 'woolsey', 'fire', 'from', 'my', 'balconi', 'dear', 'friend', 'have', 'alreadi', 'lost', 'everyth', 'think', 'the', 'good', 'thought', 'y', 'all', 'marina', 'del', 'rey', 'california']"
8768,8768,jimmy beers,"['fire', 'season', 'problem', 'halaco', 'superfund', 'site']"
8769,8769,kristen eykel,"['we', 'are', 'safe', 'and', 'it', 'look', 'like', 'our', 'hous', 'is', 'safe', 'for', 'the', 'moment', 'no', 'power', 'or', 'wifi', 'but', 'our', 'commun', 'is', 'on', 'fire', 'woolseyfir', 'calabasa', 'firefight', 'calabasa', 'california']"
8770,8770,liz,"['fire', 'shoot', 'wtf', 'lo', 'angel', 'california']"
8771,8771,geoffrey hickey,"['insan', 'smoke', 'from', 'the', 'woolseyfir', 'stay', 'safe', 'woodland', 'hill', 'california']"
8772,8772,heidi scherbarth,"['i', 'style', 'my', 'hair', 'today', 'can', 'you', 'tell', 'it', 's', 'windi', 'and', 'humid', 'is', 'percent', 'not', 'worri', 'becaus', 'fire', 'are', 'way', 'more', 'worrisom', 'swipe', 'for', 'add', 'l', 'pic', 'grate', 'for', 'the', 'innov']"
8773,8773,grrrl monday,"['just', 'post', 'a', 'photo', 'paradis', 'nevada']"
8774,8774,amir vokshoor m d ,"['wish', 'for', 'everyon', 's', 'safeti', 'malibu', 'thousandoak', 'fire', 'venic', 'california']"
8775,8775,brent rose,"['just', 'took', 'thi', 'evacu', 'now', 'stay', 'safe', 'socal', 'fire', 'malibufir', 'malibu', 'california']"
8776,8776,michael motorcycle,"['we', 're', 'about', 'mile', 'south', 'of', 'the', 'campfir', 'we', 'hope', 'the', 'wind', 'die', 'down', 'so', 'firefight', 'can', 'establish', 'some', 'contain', 'repost', 'sierranevada', 'with']"
8777,8777,ron tatum,"['prayer', 'up', 'for', 'those', 'in', 'the', 'fire', 'area', 'inglewood', 'southsid', 'christian', 'church', 'in', 'inglewood', 'ca', 'pic', 'twitter', 'com', 'lfqey', 'y', 'lp']"
8778,8778,bethdewey,"['now', 'glendal', 's', 'on', 'fire', 'fire', 'californiafir', 'hell', 'scari', 'glendal', 'california']"
8779,8779,juan martinez,"['my', 'god', 'just', 'see', 'the', 'smoke', 'from', 'that', 'fire', 'in', 'the', 'hill', 'out', 'near', 'malibu', 'lake', 'make', 'me', 'feel', 'sad', 'not', 'just', 'for', 'those', 'who', 'are', 'absolut', 'devast', 'by', 'the']"
8780,8780,birte g koors  lutcf,"['fire', 'birtekoor', 'koorsinsur', 'woolseyfir', 'besaf', 'westlak', 'villag', 'california']"
8781,8781,dread smokes weed,"['you', 'guy', 'gotta', 'check', 'thi', 'shit', 'out', 'watch', 'till', 'the', 'end', 'you', 'would', 'swear', 'thi', 'wa', 'the', 'middl', 'of', 'the', 'night', 'thought', 'and', 'prayer', 'are', 'with', 'those', 'affect', 'by', 'the', 'fire', 'up', 'north', 'and', 'down']"
8782,8782,ronmangone,"['malibu', 'on', 'fire', 'california', 'malibu', 'fire', 'beach', 'venic', 'california']"
8783,8783,bill cooper,"['our', 'waterdrop', 'helicopt', 'for', 'the', 'griffithpark', 'fire', 'silver', 'lake', 'lo', 'angel']"
8784,8784,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'n', 'william', 'ave', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
8785,8785,carrie holmquist,"['fire', 'is', 'miss', 'u', 'for', 'now', 'and', 'wind', 'are', 'blow', 'away', 'thank', 'you', 'for', 'all', 'your', 'concern', 'thousand', 'oak', 'california']"
8786,8786,michael weiss,"['thank', 'you', 'for', 'wholefood', 'the', 'fire', 'displac', 'but', 'we', 'can', 'count', 'on', 'you', 'for', 'fresh', 'food', 'and', 'juic', 'fire', 'lo', 'angel', 'california']"
8787,8787,nadinetee,"['california', 'sunset', 'in', 'huntington', 'beach', 'unfortun', 'the', 'fire', 'north', 'of', 'there', 'help', 'creat', 'the', 'color', 'sky', 'and', 'the', 'oil', 'rig', 'while', 'an', 'eyesor', 'wa', 'given', 'a', 'boost', 'from', 'the', 'set', 'sun']"
8788,8788,michael marcus,"['which', 'one', 'of', 'these', 'dog', 'bark', 'the', 'loudest', 'tenant', 'can', 't', 'understand', 'whi', 'her', 'grout', 'is', 'alway', 'dirti', 'paradis', 'nevada']"
8789,8789,bethdewey,"['on', 'my', 'way', 'to', 'work', 'thi', 'morn', 'and', 'shit', 'be', 'on', 'fire', 'fire', 'californiawildfir', 'endtum', 'globalwarm', 'climatechang', 'vertigo', 'event', 'venu']"
8790,8790,trudi krupocki,"['campfir', 'chico', 'california', 'wildfir', 'paradis', 'buttecounti', 'buttecountyfir', 'rainingash', 'chico', 'california']"
8791,8791,sarah satongar,"['happi', 'friday', 'prob', 'not', 'go', 'to', 'be', 'outsid', 'a', 'lot', 'today', 'a', 'it', 's', 'v', 'smokey', 'from', 'the', 'fire', 'hope', 'everyon', 'in', 'ca', 'stay', 'safe', 'ca', 'happyfriday', 'fblogger', 'bblogger', 'lblogger', 'usblogg']"
8792,8792,jordan coss,"['anoth', 'fire', 'spring', 'up', 'in', 'griffith', 'park', 'today', 'in', 'la', 'a', 'i', 'sit', 'in', 'traffic', 'along', 'the', 'and', 'thi', 'morn', 'head', 'to', 'campu', 'prayforca', 'glendal', 'california']"
8793,8793,silvia pompei,"['thi', 'is', 'what', 'i', 'am', 'look', 'at', 'from', 'my', 'hous', 'in', 'the', 'pic', 'i', 'just', 'post', 'pleas', 'get', 'barricad', 'if', 'your', 'home', 'is', 'near', 'fire', 'area', 'no', 'time', 'to', 'get', 'it', 'now', 'but', 'pleas']"
8794,8794,san luis obispo elks     ,"['so', 'sad', 'pleas', 'keep', 'the', 'member', 'of', 'the', 'paradis', 'lodg', 'in', 'your', 'thought', 'tough', 'time', 'san', 'lui', 'obispo', 'elk']"
8795,8795,the oak leaf,"['the', 'sun', 'set', 'behind', 'a', 'set', 'of', 'palm', 'tree', 'near', 'anali', 'villag', 'a', 'smoke', 'from', 'the', 'butt', 'counti', 'fire', 'encompass', 'the', 'surround', 'area', 'santa', 'rosa', 'junior', 'colleg', 'is', 'close', 'nov', 'and', 'due', 'to']"
8796,8796,keri kilgo,"['there', 'are', 'so', 'mani', 'fire', 'today', 'in', 'lo', 'angel', 'thi', 'wa', 'one', 'i', 'saw', 'on', 'the', 'way', 'to', 'work', 'it', 's', 'in', 'griffith', 'park', 'near', 'the', 'la', 'zoo', 'i', 'hope', 'all', 'the', 'anim', 'are', 'okay', 'bett', 'davi', 'park']"
8797,8797,lindsay green,"['a', 'seen', 'from', 'our', 'west', 'la', 'offic', 'fire', 'woolseyfir', 'californiafir', 'abc', 'eyewit', 'abc', 'eyewit', 'nbc', 'you', 'nbcla', 'shannanbcla', 'executour', 'travel']"
8798,8798,charlie,"['i', 'don', 't', 'know', 'if', 'it', 'wa', 'my', 'first', 'stringer', 'shot', 'or', 'not', 'but', 'i', 'still', 'rememb', 'the', 'fire', 'at', 'the', 'chevron', 'on', 'th', 'and', 'i', 'somehow', 'wa', 'there', 'befor', 'even', 'the', 'fire', 'depart', 'and', 'there', 'i', 'wa', 'film']"
8799,8799,charlie,"['i', 'don', 't', 'know', 'if', 'it', 'wa', 'my', 'first', 'stringer', 'shot', 'or', 'not', 'but', 'i', 'still', 'rememb', 'the', 'fire', 'at', 'the', 'chevron', 'on', 'th', 'and', 'i', 'somehow', 'wa', 'there', 'befor', 'even', 'the', 'fire', 'depart', 'and', 'there', 'i', 'wa', 'film']"
8800,8800,michael r  thrasher,"['fire', 'griffithpark', 'griffith', 'park']"
8801,8801,total traffic la,"['sigalert', 'riversid', 'drive', 'off', 'ramp', 'close', 'due', 'to', 'brush', 'fire', 'in', 'griffithpark', 'on', 'eb', 'at', 'riversid', 'dr', 'stop', 'traffic', 'back', 'to', 'u']"
8802,8802,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'se', 'th', 'ave', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
8803,8803,ryan johnson,"['these', 'aren', 't', 'cloud', 'cafir', 'smoke', 'wildfir', 'notcloud', 'teampixel', 'pixel', 'snapse', 'woodland', 'hill', 'california']"
8804,8804,pat mateluna,"['woolsey', 'fire', 'frontlin', 'news', 'patmateluna', 'cinematograph', 'thousand', 'oak', 'california']"
8805,8805,lyssandra guerra,"['friend', 'commun', 'take', 'care', 'of', 'your', 'lung', 'and', 'immun', 'the', 'air', 'qualiti', 'due', 'to', 'the', 'fire', 'have', 'harsh', 'effect', 'on', 'your', 'health', 'cold', 'poor', 'breath', 'congest', 'lung']"
8806,8806,jonathan landeros,"['one', 'of', 'the', 'brush', 'fire', 'from', 'the', 'top', 'of', 'turnbul', 'canyon', 'the', 'la', 'skylin', 'in', 'the', 'right', 'of', 'the', 'pictur', 'add', 'perspect', 'brushfir', 'wildfir', 'woosleyfir', 'turbul', 'canyon', 'lookout']"
8807,8807,connell black,"['come', 'into', 'lax', 'you', 'can', 'see', 'the', 'smoke', 'from', 'the', 'fire', 'agoura', 'hill', 'anoth', 'fire', 'over', 'at', 'griffth', 'park', 'area', 'where', 'i', 'wa', 'yesterday', 'get', 'out', 'of', 'socal', 'just', 'in', 'time', 'lax', 'airport']"
8808,8808,roma downey,"['pull', 'out', 'of', 'my', 'driveway', 'with', 'my', 'two', 'big', 'dog', 'in', 'the', 'back', 'malibu', 'fire', 'evacu', 'pleas', 'pray', 'for', 'our', 'commun', 'and', 'the', 'safeti', 'of', 'our', 'first', 'respond', 'malibufir', 'evacu', 'pray']"
8809,8809,man of tales,"['view', 'from', 'the', 'freeway', 'south', 'of', 'losangelesairport', 'show', 'how', 'big', 'the', 'smoke', 'is', 'from', 'the', 'venturacountyfir', 'thousandoak', 'smoke', 'fire', 'hazard', 'thatsuck', 'california', 'lalif']"
8810,8810,ana,"['stop', 'to', 'smell', 'the', 'rose', 'sinc', 'drive', 'north', 'is', 'delay', 'by', 'fire', 'rose', 'naturephotographi', 'nofilterbeauti', 'rosa', 'upland', 'california']"
8811,8811,jake mcgee,"['smoke', 'plume', 'from', 'the', 'woolsey', 'fire', 'a', 'seen', 'from', 'hermosa', 'beach', 'woolseyfir', 'malibu', 'hermosabeach', 'smoke', 'fire', 'losangel', 'ventura', 'california', 'abc', 'eyewit', 'ktla', 'hermosa', 'beach']"
8812,8812,mult co fire ems log,"['med', 'medic', 'at', 'se', 'locust', 'ave', 'se', 'harrison', 'st', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
8813,8813,the stand,"['due', 'to', 'the', 'ventura', 'counti', 'fire', 'today', 'our', 'calabasa', 'locat', 'will', 'be', 'close', 'power', 'and', 'water', 'will', 'most', 'like', 'be', 'restor', 'by', 'tomorrow', 'our', 'closest', 'locat', 'in', 'woodland', 'hill', 'will']"
8814,8814,m jason hall,"['thi', 'morn', 's', 'am', 'view', 'from', 'hollywood', 'blvd', 'look', 'west', 'with', 'smoke', 'over', 'malibu', 'woosleyfir', 'besaf', 'lalif', 'hall', 'lo', 'angel', 'california']"
8815,8815,lou carvalho,"['our', 'view', 'of', 'the', 'woolsey', 'fire', 'santa', 'susana', 'pa']"
8816,8816,amber sauer,"['acr', 'now', 'peopl', 'evacu', 'displac', 'and', 'now', 'homeless', 'includ', 'my', 'famili', 'it', 's', 'still', 'burn', 'onli', 'contain', 'my', 'hometown', 'is', 'gone', 'so', 'surreal', 'pleas', 'pray', 'campfir']"
8817,8817,mult co fire ems log,"['ilburn', 'illeg', 'burn', 'at', 'ne', 'sandi', 'blvd', 'i', 'fwi', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
8818,8818,liz,"['now', 'griffithpark', 'is', 'on', 'fire', 'too', 'it', 's', 'a', 'great', 'day', 'in', 'socal', 'lo', 'angel', 'california']"
8819,8819,sweet virtues,"['pleas', 'pray', 'for', 'california', 'so', 'much', 'tragedi', 'go', 'on', 'in', 'these', 'last', 'few', 'day', 'pray', 'for', 'all', 'the', 'victim', 'and', 'famili', 'who', 'are', 'deal', 'with', 'loss', 'of', 'famili', 'member', 'and', 'homestead']"
8820,8820,kraken,"['view', 'from', 'one', 'of', 'the', 'window', 'thi', 'morn', 'halloweendecor', 'postholiday', 'fire', 'smoke', 'it', 's', 'a', 'frost', 'window', 'don', 't', 'panic', 'excelsior', 'district', 'san', 'francisco']"
8821,8821,jason rose,"['now', 'it', 'look', 'like', 'there', 's', 'a', 'fire', 'in', 'griffith', 'park', 'burbank', 'griffithpark', 'wildfir', 'rose', 'manor']"
8822,8822,don p ,"['the', 'malibu', 'fire', 'seen', 'from', 'the', 'valley', 'lo', 'angel', 'california']"
